,alfabank,date,gazprom,raiffeisen,rshb,sberbank,text,twitid,uralsib,vtb
1276,0,1406688109,NULL,NULL,NULL,NULL,http://t.co/hLq1LGyJCP потребительский кредит альфабанка,494311876314950000,NULL,NULL
1277,NULL,1406688151,NULL,NULL,-1,NULL,"США ввели санкции против российской Объединенной судостроительной корпорации и банков ВТБ, Россельхозбанка и Банка Москвы Перейти к источни",494312051448500000,NULL,-1
1278,NULL,1406688447,NULL,NULL,NULL,0,http://t.co/fVJCmKHgZI Сбербанк как взять кредит с ребенком,494313291586760000,NULL,NULL
1279,NULL,1406688450,NULL,NULL,-1,NULL,"Вашингтон ввел во вторник санкции против ВТБ, Банка Москвы, Россельхозбанка и ""Объединенной судостроительной корпорации"". Выступивший с экс",494313304622650000,NULL,-1
1280,NULL,1406688457,NULL,NULL,NULL,NULL,http://t.co/Oynj8JQTu3 автокредит калькулятор банк москвы,494313333978580000,NULL,NULL
1281,NULL,1406688460,NULL,NULL,NULL,NULL,http://t.co/jHktJfc0Xn автокредит калькулятор банк москвы,494313345604800000,NULL,NULL
1282,NULL,1406688469,NULL,NULL,-1,NULL,"США объявили о санкциях против Россельхозбанка, Банка Москвы и ВТБ",494313385883070000,NULL,-1
1283,NULL,1406688554,NULL,NULL,-1,NULL,"США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка и ОСК http://t.co/3UoqaPIw7p с помощью @rianru",494313740435590000,NULL,-1
1284,NULL,1406688583,NULL,NULL,-1,NULL,"США ввели санкции против ВТБ, Россельхозбанка и «Банка Москвы»",494313861773030000,NULL,-1
1285,NULL,1406688607,NULL,NULL,-1,NULL,"США ввели санкции против ВТБ, Россельхозбанка, Банка Москвы и Объединенной судостроительной корпорации Перейти к источнику",494313964462170000,NULL,-1
1286,NULL,1406688646,NULL,NULL,NULL,NULL,http://t.co/SyamGqlsnp втб 24 кредит наличными отзыв,494314125372040000,NULL,0
1287,NULL,1406688658,NULL,NULL,NULL,0,RT @lar1sa060384: #Оформить Кредитную Карту Сбербанк Сыктывкар http://t.co/snEP9ze1xI,494314178841020000,NULL,NULL
1288,NULL,1406688698,NULL,NULL,NULL,NULL,http://t.co/8n8TF04h1o кредиты втб 24 физическим лицам калькулятор,494314346051170000,NULL,0
1289,NULL,1406688700,NULL,NULL,NULL,NULL,http://t.co/hCbxEUk4vo кредиты втб 24 физическим лицам калькулятор,494314354817660000,NULL,0
1290,NULL,1406688910,NULL,NULL,-1,NULL,"США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/OFpQtb7fuv с помощью @RT_russian",494315233586840000,NULL,-1
1291,NULL,1406689087,NULL,NULL,-1,NULL,"RT @Vinokurov12: ""США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка""",494315978755700000,NULL,-1
1292,NULL,1406689120,NULL,NULL,NULL,0,http://t.co/wRQzp8XXAO центр ипотечного кредитования сбербанк в москве,494316115862900000,NULL,NULL
1293,NULL,1406689182,NULL,NULL,-1,NULL,"RT @anti_maydan: США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка
https://t.co/Gw6U94FpI8",494316375423610000,NULL,-1
1294,NULL,1406689245,NULL,0,NULL,NULL,райффайзен банк омск кредитная карта http://t.co/rReKll4oEZ,494316639480200000,NULL,NULL
1295,NULL,1406689522,NULL,NULL,-1,NULL,"США расширили черный список: ВТБ, ""Банк Москвы"", ""Россельхозбанк"" и ОСК http://t.co/drmK57o00o",494317800383850000,NULL,-1
1296,NULL,1406689598,NULL,NULL,0,NULL,http://t.co/9TNWzJk3m4 условия кредита в россельхозбанке,494318118194270000,NULL,NULL
1297,NULL,1406689599,NULL,NULL,NULL,0,http://t.co/amTKKAnaOp Сбербанк оформить кредит г саранск,494318123315900000,NULL,NULL
1298,NULL,1406689609,NULL,NULL,0,NULL,http://t.co/qFbpkRcmTZ условия кредита в россельхозбанке,494318167561240000,NULL,NULL
1299,0,1406689990,NULL,NULL,NULL,NULL,http://t.co/yfqCAv48QJ Можно ли взять кредит второй раз в альфа банке,494319765532740000,NULL,NULL
1300,NULL,1406690044,NULL,NULL,NULL,1,Дальневосточный Сбербанк способствует развитию птицеводства в Магаданской области,494319991848580000,NULL,NULL
1301,NULL,1406690075,NULL,NULL,0,NULL,http://t.co/ufHXFLJ7lZ кредит россельхозбанк отзыв,494320119720340000,NULL,NULL
1302,NULL,1406690242,NULL,NULL,0,NULL,http://t.co/UJCnfSf3Zs Как взять кредит россельхозбанк,494320822090490000,NULL,NULL
1303,NULL,1406690348,NULL,NULL,-1,NULL,"RT @vesti_fm: США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/oqa0bh5s53",494321263750700000,NULL,-1
1304,0,1406690379,NULL,NULL,NULL,NULL,http://t.co/k9PGvHwh5S Взять кредит наличными в альфабанке,494321394592000000,NULL,NULL
1305,NULL,1406690509,NULL,NULL,0,NULL,http://t.co/vyMhqTmtRW калькулятор автокредита россельхозбанка,494321942988460000,NULL,NULL
1306,NULL,1406690571,NULL,NULL,NULL,NULL,http://t.co/mgIJmElbqU автокредит в втб 24 процентная ставка,494322200409670000,NULL,0
1307,NULL,1406690922,NULL,NULL,1,NULL,В Красноярском филиале Россельхозбанка начался месяц продаж ипотечных кредитов: В Красноярском филиале ОАО «Ро... http://t.co/Zr3Ev9QY2k,494323675324110000,NULL,NULL
1308,NULL,1406691331,NULL,0,NULL,NULL,http://t.co/vO5eGmRhn5 автокредиты райффайзенбанка,494325390001730000,NULL,NULL
1309,NULL,1406691415,NULL,NULL,-1,NULL,"RT @vesti_kpss: США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка http://t.co/abA3ZNCoqj",494325739085640000,NULL,-1
1310,NULL,1406691458,NULL,NULL,NULL,0,http://t.co/axNgxxbMvg сбербанк кредиты зарплатным клиентам,494325920006560000,NULL,NULL
1311,NULL,1406691468,NULL,NULL,NULL,0,http://t.co/1eLiSs1AxR сбербанк кредит на погашение другого кредита,494325962226430000,NULL,NULL
1312,NULL,1406691512,NULL,NULL,NULL,0,http://t.co/it7CsFG6Ar Взять кредит сбербанк санкт петербург,494326147531170000,NULL,NULL
1313,NULL,1406691512,NULL,NULL,0,NULL,http://t.co/gk6faPNrXE | кредит в россельхозбанке отзывы&lt;br&gt;,494326149443780000,NULL,NULL
1314,NULL,1406691554,NULL,NULL,NULL,1,RT @MngzRu: Сбербанк в Западной Сибири выдал более ста экспресс-гарантий. http://t.co/JBuDk7Xmt1,494326325478690000,NULL,NULL
1315,NULL,1406691573,0,NULL,NULL,NULL,http://t.co/Ssj4SkLdNb Газпром банк как получить кредит физическому лицу,494326405216620000,NULL,NULL
1316,NULL,1406691660,NULL,NULL,NULL,NULL,http://t.co/VwfdLk3g03 банк москвы кредиты физическим лицам,494326769269240000,NULL,NULL
1317,NULL,1406691858,NULL,NULL,NULL,1,Грефу на этот раз подфартило. Сбер не в санкционных списках,494327597229410000,NULL,NULL
1318,NULL,1406691945,NULL,NULL,1,NULL,Оренбургский филиал Россельхозбанка направил в экономику области с начала года более 6 млрд руб.   /  #Оренбург http://t.co/D58Zs1gUo0,494327964541420000,NULL,NULL
1319,NULL,1406692115,NULL,NULL,NULL,NULL,http://t.co/1wL7ndCEAo Получить кредитную карту банк уралсиб,494328678206410000,0,NULL
1320,NULL,1406692136,NULL,NULL,NULL,NULL,http://t.co/G71Jb4bD0z кредит банка втб 24 калькулятор,494328763786600000,NULL,0
1321,NULL,1406692146,NULL,NULL,NULL,NULL,http://t.co/xfTHkDFbIN кредит банка втб 24 калькулятор,494328807600700000,NULL,0
1322,NULL,1406692229,NULL,NULL,-1,NULL,"“@vesti_kpss: США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка http://t.co/ltFM6lZHYW”
Ну тогда продолжаем выпуск ядерных поездов",494329153706290000,NULL,-1
1323,NULL,1406692325,NULL,NULL,NULL,NULL,"В ночь на среду о введении в отношении России новых точечных санкций объявил Минфин США. На сей раз под санкции попали ВТБ, Банк Москвы и Р",494329557089280000,NULL,-1
1324,NULL,1406692390,NULL,NULL,-1,NULL,"Власти США внесли три российских банка в черный список. Под санкции Соединенных Штатов попали ВТБ, ""Банк Москвы"" и ""Россельхозбанк""",494329830960150000,NULL,-1
1325,NULL,1406692491,NULL,NULL,NULL,0,http://t.co/5USzvXz0V8 Оформить кредитную карту сбербанк без справок,494330252580380000,NULL,NULL
1326,NULL,1406692974,NULL,NULL,-1,NULL,"Власти США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка",494332280044020000,NULL,-1
1327,NULL,1406692997,NULL,NULL,-1,NULL,"США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка.США ввели санкции против ВТБ, Банка Москвы и Россельхозбанка далее ..",494332377796460000,NULL,-1
1328,NULL,1406693213,NULL,0,NULL,NULL,Райффайзен банк аваль николаев взять кредит до 10000,494333283011130000,NULL,NULL
1329,0,1406693214,NULL,NULL,NULL,NULL,http://t.co/U2wrnn2stE Взять кредит в томске альфа банк,494333285351560000,NULL,NULL
1330,NULL,1406693264,NULL,NULL,-1,NULL,"США ввели санкции против ВТБ, Россельхозбанка, Банка Москвы и Объединенной судостроительной корпорации",494333497918890000,NULL,-1
1331,NULL,1406693412,NULL,0,NULL,NULL,http://t.co/VhliDdUXtP кредит райффайзенбанка физическим лицам,494334118935930000,NULL,NULL
1332,NULL,1406693554,NULL,NULL,NULL,NULL,http://t.co/HrtoWbpoLd как объединить кредиты в один банк москвы,494334713767530000,NULL,NULL
1333,NULL,1406693619,NULL,NULL,-1,NULL,"США ввели санкции против Банка Москвы, ВТБ, Россельхозбанка",494334985617540000,NULL,-1
1334,NULL,1406693643,NULL,NULL,-1,NULL,"Соединенные Штаты ввели санкции против Банка Москвы, ВТБ и Россельхозбанка, сообщает",494335086288840000,NULL,-1
