,label,strang_fact,text
1566,-1.0,a few labels,"Во вторник США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка и ОСК. Гражданам и компаниям США запре... http://t.co/ftv6dg1v8u"
1567,0.0,,Калькулятор расчета ипотечного кредита сбербанк http://t.co/6ZL0tN3YHP
1568,0.0,a few labels,"ВТБ, Банк Москвы и Россельхозбанк отреагировали на санкции США http://t.co/eg3EysysET"
1569,0.0,,http://t.co/nHGAFK8ON5 Оформить кредитную карту онлайн альфа банк 100 дней
1570,0.0,,http://t.co/MwHOLEkoAj Где взять кредит в грозном россельхозбанке
1571,0.0,,Ухтинский сбербанк ставки по кредиту http://t.co/hwfKXwTzdc
1572,1.0,,Татфондбанк догоняй конкурентов и запомни: клиент всегда прав! Будь с клиентами ласковее и они к тебе потянутся! БЕРИ ПРИМЕР СО #сбербанк а
1573,0.0,,Организация кредитования физических лиц втб 24 http://t.co/U0uMmlBXUz
1574,,label is None,@bm_twit но в силу некоторых причин придти в офис я не могу. Что мне делать?
1575,0.0,,http://t.co/jx4tHc6oNv Взять кредит сбербанк тюмень
1576,-1.0,a few labels,"США ввели санкции против ВТБ, ""Банка Москвы"" и ""Россельхозбанка"" США расширили санкции на три российских банка: ""Россельхозбанк"","
1577,0.0,,Как рассчитать кредит в втб 24 http://t.co/RzwJ6HG1Jd
1578,0.0,a few labels,"Международные платежные системы Visa и MasterCard не станут блокировать карты, выпущенные Банком Москвы, ВТБ и Россельхозбанком. Новый паке"
1579,0.0,a few labels,"Международные платежные системы Visa и MasterCard не станут блокировать карты, выпущенные Банком Москвы, ВТБ и Россельхозбанком. Об этом аг"
1580,0.0,,Форма анкеты заявки на кредит в сбербанк http://t.co/rQG74uhvPu
1581,0.0,,http://t.co/psQHM9BQ8D рефинансирование кредитов в втб 24 калькулятор
1582,0.0,a few labels,"УрБК, Москва, 30.07.2014. Центробанк РФ заявил, что готов предпринять шаги, направленные на поддержку ВТБ, Россельхозбанка и Банка Москвы в"
1583,0.0,,Состояние кредита в альфа банке http://t.co/NpQwZfyXZl
1584,0.0,,http://t.co/JDZtau5h1J Взять кредит сбербанк официальный сайт
1585,0.0,,http://t.co/8XSqCiA3CE Сбербанк россии как получить кредит на развитие
1586,0.0,,http://t.co/4Nuao5ekHi сбербанк кредит без справок и поручителей
1587,0.0,,Потребительские кредиты в банке втб 24 http://t.co/pO7EtYxll0
1588,,label is None,"ЦБ поддержит @vtb и @sberbank, попавшие под санкции. Мы закроем все остальные банки!!!"
1589,0.0,,http://t.co/N0zamn3KMP Взять кредит в райффайзенбанке через интернет
1590,0.0,,Перечень документов в сбербанк для кредита http://t.co/0kX6s8I69z
1591,0.0,,http://t.co/PQaA2xo0Eo Взять кредит сбербанк нижний тагил
1592,0.0,,«Райффайзен Банк Аваль» заберет у украинского импортера люксовых автомобилей три Lamborghini Gallardo
1593,0.0,a few labels,"Речь о ВТБ, Банке Москвы и Россельхозбанке."
1594,0.0,,http://t.co/Gu1uLcF1Eu газпромбанк в омске кредиты
1595,0.0,,http://t.co/iU1Lxyrw0N автокредит в втб 24 калькулятор
