,beeline,date,komstar,megafon,mts,rostelecom,skylink,tele2,text,twitid
1246,NULL,1406548729,NULL,NULL,0,NULL,NULL,NULL,"@aapyla1990, если Вам необходима проверка кач.связи,будем признательны,если Вы напишете нам эту информацию: http://t.co/ETLqGM3mUP. ^АХ #МТС",493727273493990000
1247,NULL,1406549188,NULL,NULL,NULL,1,NULL,NULL,"""Ростелеком"" повысил качество 15 эфирных телеканалов в Новосибирске - http://t.co/iVqz0Kmk7x",493729199199250000
1248,NULL,1406549598,NULL,NULL,0,NULL,NULL,NULL,Работа не волк ;) #Россия #Рязань #Работа @ Контактный Центр МТС http://t.co/P8BGQdKjzw,493730916057900000
1249,0,1406550149,NULL,NULL,0,NULL,NULL,NULL,"#summertime теперь можно поставить на рингтон! #мтс #билайн! Отправляем смс и готово! 
А также… http://t.co/XcIl3cSdWF",493733228176370000
1250,NULL,1406550160,NULL,--,NULL,NULL,NULL,NULL,В августе проводник поезда номер 648 орёт в мегафон. #RT,493733272787360000
1251,NULL,1406550516,NULL,NULL,NULL,-1,NULL,NULL,#ВыводДня : сидеть в офисе #Ростелеком на 8 Марта — бесполезная трата времени. Хуже чем очередь к терапевту.,493734766911710000
1252,NULL,1406550616,NULL,NULL,0,NULL,NULL,NULL,@BurlakovaG если ситуация актуальна - просим написать номер договора и контактный номер для связи с Вами. ^СН #МТС,493735187566850000
1253,0,1406550835,NULL,NULL,NULL,NULL,NULL,NULL,"@pizdec_prosto_ мы проверим цель звонка, напишите, пожалуйста, Ваш номер телефона, дату/время звонка и ссылку на твит на pomogite@beeline.ru",493736104479440000
1254,NULL,1406551086,NULL,0,NULL,NULL,NULL,NULL,МегаФон путевок на Олимпиаду в Сочи,493737158788650000
1255,NULL,1406551086,NULL,0,NULL,NULL,NULL,NULL,МегаФон тарифную опцию для путешествий по России,493737159778520000
1256,NULL,1406551353,NULL,NULL,NULL,1,NULL,NULL,"Новосибирский филиал ""Ростелекома"" произвел модернизацию телекоммуникационного оборудования услуги ""Интерактивное телевидение"", что позволи",493738279737750000
1257,1,1406551365,NULL,NULL,NULL,NULL,NULL,NULL,"Все больше подумываю о переходе на Билайн с сохранением номера, так как каждый приезд к родным оборачивается изоляцией от внешнего мира...",493738328119050000
1258,NULL,1406551660,NULL,NULL,1,NULL,NULL,NULL,"Да ну
Я тут через мтс сижу
Симкас поддержкой 4g 
Жоско быстрый инет",493739566441180000
1259,NULL,1406551967,NULL,NULL,0,NULL,NULL,NULL,"Компания ""Мобильные ТелеСистемы"" (МТС) сообщила о подписании соглашения о социально-экономическом сотрудничестве с Правительством Кировской",493740854407090000
1260,-1,1406552101,NULL,NULL,NULL,NULL,NULL,NULL,"«Я прошу прощения, у меня уже давно Apple, а тут какая-то старомодная техника.» © Президент Билайна мучая PowerPoint #Мшпи #мшгп",493741414451540000
1261,NULL,1406552101,NULL,0,NULL,NULL,NULL,NULL,"@MegaFon_SZ_Help у меня не подключена опция, подключен бит МИНИ.",493741415948880000
1262,NULL,1406552523,NULL,NULL,0,NULL,NULL,NULL,Sms рассылка мтс http://t.co/4fmVNvEdyH,493743185316040000
1263,0,1406552721,NULL,NULL,NULL,NULL,NULL,NULL,"Речь про разговор с украинцем,  приехавшим к нам на заработки. Билайну привет..",493744016090220000
1264,NULL,1406553343,NULL,NULL,NULL,0,NULL,NULL,Все на Праздник Двора от #ростелеком ведущий-аниматор alekseynezlobin http://t.co/vPSY2F2wIC,493746623798080000
1265,NULL,1406553463,NULL,NULL,0,NULL,NULL,NULL,"@101Pavel, чтобы отказаться от участия в акции, рекомендуем отправить SMS со словом СТОП или STOP на номер 4111. ^АХ #МТС",493747128834200000
1266,NULL,1406553758,NULL,NULL,0,NULL,NULL,NULL,@anjijyja @One_ENCLAVE @AntonChudo @smlsasha по всем скучаю:))) я только на мтс звоню,493748364803330000
1267,NULL,1406553779,NULL,NULL,NULL,0,NULL,NULL,Операторы и чиновники спорят о статусе компании Конкуренты &amp;quot;Ростелекома&amp;quot; выступили против предложения Минкомсвязи сделать его еди,493748455186400000
1268,0,1406553956,NULL,NULL,NULL,NULL,NULL,NULL,Основатель Вымпелкома (Билайн) Дмитрий Зимин о бизнесе в лихие 90-е и просветительской д... http://t.co/8jU3P2FpNS http://t.co/hLPwq50rlQ,493749196483080000
1269,NULL,1406554394,NULL,NULL,-1,NULL,NULL,NULL,"#RT Что вчера творилось с МТС?
Я не могла никому дозвонится...",493751034867490000
1270,NULL,1406554584,NULL,NULL,0,NULL,NULL,NULL,"@uporotivrock, просим проверить корректность начислений через сервис ""Интернет-помощник"": https://t.co/1LXFqVNuXm. ^АХ #МТС",493751828539280000
1271,-1,1406554698,NULL,NULL,NULL,NULL,NULL,NULL,"@aya0892 да, я знаю, сейчас в центр Билайн заходила. Сегодня снова весь день без сети,вечером еду симку менять...другого варианта нет",493752309802100000
1272,NULL,1406555077,NULL,NULL,1,NULL,NULL,NULL,МТС разместила QR-коды на территории Приамурского зоосада http://t.co/GJBTwI1r4c #будьвкурсе,493753899808210000
1273,NULL,1406555254,NULL,NULL,NULL,-1,NULL,NULL,Ебанутый Ростелеком,493754640694260000
1274,NULL,1406555274,NULL,NULL,NULL,0,NULL,NULL,Домашний интернет Ростелеком http://t.co/tw6PMpVX1x,493754724420560000
1275,NULL,1406555569,NULL,NULL,NULL,0,NULL,NULL,Домашний интернет Ростелеком http://t.co/mqMxYOyULx,493755962453270000
1276,NULL,1406555570,NULL,NULL,-1,NULL,NULL,NULL,"Не верьте Нагиеву! Х*йня этот #МТС коннект!!!Отдать 700руб за хрень,которая вообще инет не ловит.Месяца не прошло,а уже откреститься хочется",493755964395620000
1277,NULL,1406555693,NULL,NULL,-1,NULL,NULL,NULL,"смски присылает только МТС, а он... он не напишет мне... а я всё жду... наивная.",493756482966810000
1278,NULL,1406555873,NULL,0,NULL,NULL,NULL,NULL,как удалить номера мегафон логин инструкция http://t.co/oq6psBVBJ8 #как #логин,493757236603140000
1279,NULL,1406555986,NULL,1,NULL,NULL,NULL,NULL,RT @Gollandec: Вот за что я люблю Мегафон... http://t.co/dpEjttxQSG,493757710937360000
1280,NULL,1406556279,NULL,NULL,NULL,NULL,NULL,1,#новости Tele2 расширяет границы международного роуминга #сми,493758938064500000
1281,1,1406556510,NULL,NULL,NULL,NULL,NULL,NULL,"Клиенты ""Билайн"" в Сибири стали задавать меньше вопросов.""ВымпелКом"" в Сибири сообщил о сокращении количества обращений в центр поддержки к",493759907926390000
1282,-1,1406556693,NULL,NULL,NULL,NULL,NULL,NULL,"RT @agatacrysty: @s4490 @Beeline_RUS есть надежда, что сегодня сделают?)",493760674682510000
1283,-1,1406556775,NULL,NULL,NULL,NULL,NULL,NULL,"@Beeline_RUS ребят, на территории Войковский пару дней уже нет LTE",493761018095760000
1284,NULL,1406556917,NULL,NULL,-1,NULL,NULL,NULL,http://t.co/dg2PrvH5RO Истек срок действия лицензии МТС в Украине,493761615805020000
1285,NULL,1406557046,NULL,NULL,0,NULL,NULL,NULL,"@imatilster1986, если Вам нужна помощь, пожалуйста, обратитесь к нашим коллегам в Белоруссию @by_mts. ^АХ #МТС",493762157067390000
1286,NULL,1406557348,NULL,0,NULL,NULL,NULL,NULL,ООО «РЕДСМС» провело рекламную СМС-кампанию среди абонентов мобильного оператора Мегафон. В результате массовой рассылки крупнейший дилер Б,493763425554940000
1287,NULL,1406557405,NULL,NULL,NULL,0,NULL,NULL,«Ростелеком» запустил сервис «Защищенный доступ в интернет из&amp;#8230;,493763663023450000
1288,NULL,1406557485,NULL,0,NULL,NULL,NULL,NULL,Этот дивный якутский Мегафон. http://t.co/cJITuQs5G5,493763997175660000
1289,NULL,1406558164,NULL,NULL,--,NULL,NULL,NULL,#Хабаровск : Адекват м37. 178. 70 симп познак с д/ж стройн. Мтс5444301 #знакомства,493766847171660000
1290,NULL,1406558542,NULL,NULL,0,NULL,NULL,NULL,На меня подписался МТС Оо,493768432471770000
1291,-1,1406559336,NULL,NULL,NULL,NULL,NULL,NULL,"""@interfax_news: В работе ""Билайна"" в Москве произошел очередной сбой http://t.co/ZXXV3Ul5Ly""",493771763353150000
1292,NULL,1406559368,NULL,1,NULL,NULL,NULL,NULL,LTE-роуминг от МегаФона теперь и в Монако,493771894597120000
1293,NULL,1406559399,NULL,1,NULL,NULL,NULL,NULL,«SMS-Фильтр» оградит абонентов «МегаФона» от нежелательных сообщений.  Новая услуга «SMS Фильтр» заблокирует входящие SMS от нежелательных,493772025455190000
1294,NULL,1406559623,NULL,NULL,-1,NULL,NULL,NULL,"Я хочу, чтобы  у сотрудников МТС был такой же, как моя связь: только вошел и сразу выкинуло :)",493772963767130000
